,phrase,label,sentiment,subjectivity,language,count,gnd,geonames,geotype,latitude,longitude,continent,country,ipcc
zunichtegemacht,zunichtegemacht,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Trient,Trient,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Skitest,Skitest,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schnee-Kanonen,Schnee-Kanonen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Brandenburgs Wälder,Brandenburgs Wälder,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Wallis,Wallis,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Vorjahresvergleich,Vorjahresvergleich,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Gazastreifens,Gazastreifens,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Israels,Israels,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kinderzimmer,Kinderzimmer,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Langenthal,Langenthal,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winterstarre,Winterstarre,LOC,-0.35000000,0.50000000,de,1.00000000,,0.00000000,,,,,,
Deutschland voraussi… Offenbach,Deutschland voraussi… Offenbach,LOC,0.15000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kuschelkurs,Kuschelkurs,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Umweltprüfungen,Umweltprüfungen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Brandenburgs Straßenmeistereien,Brandenburgs Straßenmeistereien,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Winter-Langstrecke,Winter-Langstrecke,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
wegschmilzt,wegschmilzt,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Zorns,Zorns,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Thüringer Tourismus GmbH,Thüringer Tourismus GmbH,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Rechtslage,Rechtslage,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Frühlingsgefühlen,Frühlingsgefühlen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Herbstrückfall,Herbstrückfall,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Flusses Struma,Flusses Struma,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bulgarien,Bulgarien,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bulgaren,Bulgaren,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Horror-Sturz,Horror-Sturz,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Saison-Aus,Saison-Aus,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Reisch,Reisch,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Klingenthal,Klingenthal,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wisla,Wisla,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Isny,Isny,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Netflix-Geheimtipps,Netflix-Geheimtipps,LOC,0.85000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Mill Valley,Mill Valley,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Vollmond,Vollmond,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Grauens,Grauens,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bauernprotest,Bauernprotest,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Stadt Amritsar,Stadt Amritsar,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Münchens,Münchens,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Staatsoper,Staatsoper,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bayerischen Staatsoper,Bayerischen Staatsoper,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Starkbebenarchiv,Starkbebenarchiv,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Pazifik,Pazifik,LOC,0.00000000,0.00000000,de,1.00000000,4044981-6,2363254.00000000,X,3.51342000,-132.18750000,PACIFIC,,EPO
Olympiagold,Olympiagold,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nürnberg-Rückkehr,Nürnberg-Rückkehr,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Michelhausen,Michelhausen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Tullnerfeld,Tullnerfeld,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rust,Rust,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Barça,Barça,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Transferliste,Transferliste,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ohnehi…,Ohnehi…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Elternhauses,Elternhauses,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Rio,Rio,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Flughafen Frankfurt,Flughafen Frankfurt,LOC,-0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sibiren,Sibiren,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ob-Busen,Ob-Busen,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Jenissei-Golf,Jenissei-Golf,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sibirien…,Sibirien…,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nordlichtern,Nordlichtern,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Elchen,Elchen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nacken,Nacken,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
groß…,groß…,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ski-Urlaub,Ski-Urlaub,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Meghan,Meghan,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kaiserslautern,Kaiserslautern,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Canyoning,Canyoning,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Steam,Steam,LOC,0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
AlbendeaIn,AlbendeaIn,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
WM-Titeln,WM-Titeln,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Elektronik-Last,Elektronik-Last,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
US-Staat,US-Staat,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
St. Moritz 83,St. Moritz 83,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Teilprothese im Knie,Teilprothese im Knie,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Lindsey Vonn,Lindsey Vonn,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Olympia-Winters,Olympia-Winters,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
US-Amerikanerin,US-Amerikanerin,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Aufruhr,Aufruhr,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schweigen,Schweigen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Skijäger-Kosmos,Skijäger-Kosmos,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Gisin,Gisin,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Suter,Suter,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Gut-Behrami,Gut-Behrami,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Speed-Fahrerinnen,Speed-Fahrerinnen,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
St. Moritz,St. Moritz,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sangria,Sangria,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winterkrone,Winterkrone,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Lask,Lask,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Europacup-Auftritt,Europacup-Auftritt,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Duelle,Duelle,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Algerien,Algerien,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kurzstrecken,Kurzstrecken,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Eliza,Eliza,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
A1 kracht,A1 kracht,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Höhenlagen,Höhenlagen,LOC,0.35000000,0.50000000,de,1.00000000,,0.00000000,,,,,,
Turbo-Weinlese,Turbo-Weinlese,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Rathaus,Rathaus,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schnalser,Schnalser,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
schneeglatte Straße,schneeglatte Straße,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kronach,Kronach,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Schneemann,Schneemann,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Celle,Celle,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kiefersfelden,Kiefersfelden,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landkreis Rose…,Landkreis Rose…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Sneakerssocken,Sneakerssocken,LOC,0.50000000,0.50000000,de,1.00000000,,0.00000000,,,,,,
Weinbau im Klimawandel,Weinbau im Klimawandel,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Jahresverlauf,Jahresverlauf,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Freizeitveranstaltungen,Freizeitveranstaltungen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winzer,Winzer,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Geisenheim,Geisenheim,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Ostdeutschlands,Ostdeutschlands,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Tierparks,Tierparks,LOC,-0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Tierpark Hagenbeck,Tierpark Hagenbeck,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Unfallzahl,Unfallzahl,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Land für Deutschland,Land für Deutschland,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
See Schlittschuh,See Schlittschuh,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winter-Sehnsuchtsgedanke,Winter-Sehnsuchtsgedanke,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rebus,Rebus,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
St. Paul’s Bay,St. Paul’s Bay,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Xemxija Hill,Xemxija Hill,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Höhlenpool,Höhlenpool,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Kurztrip,Kurztrip,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Westerwald,Westerwald,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Rudolf-Harbig-Stadion,Rudolf-Harbig-Stadion,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Frankfurter Innenstadt,Frankfurter Innenstadt,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Schwarzwald am Samstag,Schwarzwald am Samstag,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Alpennähe …,Alpennähe …,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Venezuela,Venezuela,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kolumbien,Kolumbien,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Friedenslilie,Friedenslilie,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Venezuelas,Venezuelas,LOC,0.00000000,1.00000000,de,1.00000000,,-1.00000000,,,,,,
Kolumbiens,Kolumbiens,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Tribüne,Tribüne,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Distanzunterricht,Distanzunterricht,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wochenstart,Wochenstart,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
La Plagne,La Plagne,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Brite,Brite,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Oberbergischen Land,Oberbergischen Land,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
A4,A4,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
A45,A45,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Homeoffice,Homeoffice,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Glatteis-Warnung,Glatteis-Warnung,LOC,0.15000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Rom,Rom,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kreis…,Kreis…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Neubrandenburg,Neubrandenburg,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Dax-Konzerns,Dax-Konzerns,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Dachlawinen,Dachlawinen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
WWW,WWW,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hofburg,Hofburg,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Spitälern,Spitälern,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schlusslicht Dresdner Eislöwen,Schlusslicht Dresdner Eislöwen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sonnabend,Sonnabend,LOC,-0.50000000,0.50000000,de,1.00000000,,-1.00000000,,,,,,
Stadiondachs,Stadiondachs,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wasservögeln,Wasservögeln,LOC,0.85000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Krösche,Krösche,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
lautstarkBei,lautstarkBei,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Heizungsfrage,Heizungsfrage,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hollywood,Hollywood,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Moder,Moder,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Berlin-Treptow,Berlin-Treptow,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Hannover/Norden,Hannover/Norden,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hinterhof,Hinterhof,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kiew ,Kiew ,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Gipfellagen,Gipfellagen,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Obsthändlers,Obsthändlers,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bahrain,Bahrain,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Thala,Thala,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Lan…,Lan…,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Wienerwalds,Wienerwalds,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schneeberge,Schneeberge,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Witterungsverhältnisse,Witterungsverhältnisse,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schmelzwasser,Schmelzwasser,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Vöcklamarkt,Vöcklamarkt,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bezirk Vöcklabruck) …,Bezirk Vöcklabruck) …,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Metern …,Metern …,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Geräusch,Geräusch,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Öste…,Öste…,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Stürzen,Stürzen,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Nordburgenland,Nordburgenland,LOC,-0.15000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Barmherzigen Brüder,Barmherzigen Brüder,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Eisenstadt,Eisenstadt,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Grenzen,Grenzen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Fußgängern,Fußgängern,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Polling,Polling,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winterpreisen,Winterpreisen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Solarbereich,Solarbereich,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Morgenpost-Reporter,Morgenpost-Reporter,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Rutschbahnen,Rutschbahnen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Walsrode,Walsrode,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Fahrzeugs,Fahrzeugs,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
frostigste,frostigste,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Warmfront,Warmfront,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Ostregion,Ostregion,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Ski-Club Kirburg,Ski-Club Kirburg,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Winterwetter mit Eis und Schnee,Winterwetter mit Eis und Schnee,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Verkehrseinschränkungen,Verkehrseinschränkungen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Platzwunden am Kopf,Platzwunden am Kopf,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Blindenleitstreifen am Boden,Blindenleitstreifen am Boden,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Hochwassergebiet,Hochwassergebiet,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Verkehrsbeeinträchtigungen,Verkehrsbeeinträchtigungen,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bergepanzer,Bergepanzer,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winterliches Sturmtief,Winterliches Sturmtief,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Niederschlägen,Niederschlägen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Stralsunder Tannenbaumverbrennen,Stralsunder Tannenbaumverbrennen,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Stralsunder,Stralsunder,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Strandbad Stralsund,Strandbad Stralsund,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Knochenbrüchen,Knochenbrüchen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schädelhirntraumata,Schädelhirntraumata,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Landkreis Friesland,Landkreis Friesland,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Langeoog,Langeoog,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bundesliga-Start,Bundesliga-Start,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Stadion An der Alten Försterei,Stadion An der Alten Försterei,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Mainz-Spiel,Mainz-Spiel,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Fanclub-Kreisen,Fanclub-Kreisen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schulschließungen,Schulschließungen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Liveblog Minusgrade,Liveblog Minusgrade,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Blitz-Eis,Blitz-Eis,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Starkschnee,Starkschnee,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Grundsatz,Grundsatz,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Schweriner Bildungsministerium,Schweriner Bildungsministerium,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Alpakas,Alpakas,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Landkreis Hameln-Pyrmont Mülltonnen,Landkreis Hameln-Pyrmont Mülltonnen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Detmold,Detmold,LOC,-0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Amsterdamer Flughafen,Amsterdamer Flughafen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Amsterdamer Flughafen Schiphol,Amsterdamer Flughafen Schiphol,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Landkreis Oldenburg“,Landkreis Oldenburg“,LOC,0.70000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Wildesh…,Wildesh…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Matthias-Schmidt-Berg,Matthias-Schmidt-Berg,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sankt Andreasberg,Sankt Andreasberg,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Winterwetter am Wochenende,Winterwetter am Wochenende,LOC,0.00000000,1.00000000,de,1.00000000,,0.00000000,,,,,,
Zwönitz,Zwönitz,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Bremen w…,Bremen w…,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Flughafen laufe,Flughafen laufe,LOC,0.70000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Alarmstufe Rot,Alarmstufe Rot,LOC,-0.85000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Jobs,Jobs,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Freibad-Personal,Freibad-Personal,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Stadt Leipzig,Stadt Leipzig,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Mitarbeiterinnen,Mitarbeiterinnen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Ahr,Ahr,LOC,-0.23333333,0.66666667,de,1.00000000,,-1.00000000,,,,,,
Ach-Moll,Ach-Moll,LOC,-1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Marianne,Marianne,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Jörgen,Jörgen,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Pferdetransporter,Pferdetransporter,LOC,-1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Heden,Heden,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Arbeitsplatz,Arbeitsplatz,LOC,1.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sachsen ++ Sturmflut-Alarm,Sachsen ++ Sturmflut-Alarm,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Sachsen ++ Niedersachsen,Sachsen ++ Niedersachsen,LOC,0.00000000,0.00000000,de,1.00000000,,0.00000000,,,,,,
Bränden,Bränden,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kieler Kiellinie,Kieler Kiellinie,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Kiellinie an der Förde,Kiellinie an der Förde,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Spaziergänger,Spaziergänger,LOC,1.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Krugkoppelbrücke,Krugkoppelbrücke,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Fernsichtbrücke,Fernsichtbrücke,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Passanten,Passanten,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
Khanpur,Khanpur,LOC,0.00000000,0.00000000,de,1.00000000,,-1.00000000,,,,,,
